"Galsworthy_Saints_1919_1" "Galsworthy_Saints_1919_2" "Galsworthy_Saints_1919_3" "Galsworthy_Saints_1919_4" "Galsworthy_Saints_1919_5" "Galsworthy_Saints_1919_6" "Galsworthy_Saints_1919_7" "Galsworthy_Saints_1919_8" "Galsworthy_Saints_1919_9" "Galsworthy_Saints_1919_2_1" "Galsworthy_Saints_1919_2_2" "Galsworthy_Saints_1919_2_3" "Galsworthy_Saints_1919_2_4" "Galsworthy_Saints_1919_2_5" "Galsworthy_Saints_1919_2_6" "Galsworthy_Saints_1919_2_7" "Galsworthy_Saints_1919_2_8" "Galsworthy_Saints_1919_2_9"
"t o  " 0.414913847749669 0.470606240315268 0.482933774579597 0.496609683888836 0.499483293145022 0.427689509027926 0.498437589862546 0.516414607156031 0.562704127808602 0.414913847749669 0.470606240315268 0.482933774579597 0.496609683888836 0.499483293145022 0.427689509027926 0.498437589862546 0.516414607156031 0.562704127808602
"n g  " 0.722257438675349 0.621735886595374 0.688805941432255 0.620762104861045 0.648754162360776 0.599926460627407 0.713149167034105 0.644547554796249 0.64730649667493 0.722257438675349 0.621735886595374 0.688805941432255 0.620762104861045 0.648754162360776 0.599926460627407 0.713149167034105 0.644547554796249 0.64730649667493
"i n g" 0.628133463954359 0.612170719109292 0.634932851040905 0.609301881386687 0.623875684158151 0.601861707274592 0.705480896420835 0.656196004581724 0.655176484476449 0.628133463954359 0.612170719109292 0.634932851040905 0.609301881386687 0.623875684158151 0.601861707274592 0.705480896420835 0.656196004581724 0.655176484476449
"  o f" 0.49559154036766 0.539475446215063 0.44830107361373 0.446948715499952 0.484173460404945 0.433495248969481 0.454345033836244 0.520297423751189 0.415141856530122 0.49559154036766 0.539475446215063 0.44830107361373 0.446948715499952 0.484173460404945 0.433495248969481 0.454345033836244 0.520297423751189 0.415141856530122
"o f  " 0.476382565934805 0.49164960878465 0.421364528418055 0.424028268551237 0.472691085849887 0.404466549261703 0.425589019036482 0.49700052418024 0.393499390075945 0.476382565934805 0.49164960878465 0.421364528418055 0.424028268551237 0.472691085849887 0.404466549261703 0.425589019036482 0.49700052418024 0.393499390075945
"h e r" 0.599320002305077 0.659996556539705 0.554123215453881 0.823226052908032 0.497569564052513 0.613473187157703 0.64030059620804 0.644547554796249 0.600086569865817 0.599320002305077 0.659996556539705 0.554123215453881 0.823226052908032 0.497569564052513 0.613473187157703 0.64030059620804 0.644547554796249 0.600086569865817
"a t  " 0.45717359150195 0.451475905343103 0.440604917843537 0.450768789991405 0.520534313162629 0.445106728852592 0.481183980982689 0.448465316740764 0.466296777239995 0.45717359150195 0.451475905343103 0.440604917843537 0.450768789991405 0.520534313162629 0.445106728852592 0.481183980982689 0.448465316740764 0.466296777239995
"a s  " 0.364970514224246 0.357737263979492 0.33093469811829 0.414478082322605 0.28705936387645 0.385114082789852 0.419837816076529 0.409637150789182 0.326604493763035 0.364970514224246 0.357737263979492 0.33093469811829 0.414478082322605 0.28705936387645 0.385114082789852 0.419837816076529 0.409637150789182 0.326604493763035
"  h a" 0.526325899460228 0.44191073785702 0.509870319775272 0.500429758380288 0.413365483982088 0.510905114856888 0.469681575062784 0.502824749072978 0.415141856530122 0.526325899460228 0.44191073785702 0.509870319775272 0.500429758380288 0.413365483982088 0.510905114856888 0.469681575062784 0.502824749072978 0.415141856530122
"  i n" 0.397625770760099 0.453388938840319 0.382883749567091 0.357176964950817 0.417192942167107 0.416078029144815 0.352740448210417 0.370808984837601 0.344311966316452 0.397625770760099 0.453388938840319 0.382883749567091 0.357176964950817 0.417192942167107 0.416078029144815 0.352740448210417 0.370808984837601 0.344311966316452
"  a  " 0.462936283831806 0.449562871845886 0.527186670258206 0.368637188425174 0.411451754889578 0.423819015733555 0.408335410156624 0.364984759944864 0.397434383976705 0.462936283831806 0.449562871845886 0.527186670258206 0.368637188425174 0.411451754889578 0.423819015733555 0.408335410156624 0.364984759944864 0.397434383976705
"r e  " 0.351524232121247 0.422780402884855 0.481009735637049 0.403017858848248 0.373177173039385 0.450912468794148 0.450510898529609 0.378574618027917 0.352181954117971 0.351524232121247 0.422780402884855 0.481009735637049 0.403017858848248 0.373177173039385 0.450912468794148 0.450510898529609 0.378574618027917 0.352181954117971
"i s  " 0.451410899172093 0.330954795018461 0.375187593796898 0.286505586858944 0.533930416810196 0.479941168501926 0.423671951383164 0.401871517598866 0.348246960217212 0.451410899172093 0.330954795018461 0.375187593796898 0.286505586858944 0.533930416810196 0.479941168501926 0.423671951383164 0.401871517598866 0.348246960217212
"e   t" 0.339998847461534 0.38643276643774 0.415592411590411 0.395377709865342 0.396141922149501 0.402531302614518 0.416003680769894 0.465937991418975 0.464329280289616 0.339998847461534 0.38643276643774 0.415592411590411 0.395377709865342 0.396141922149501 0.402531302614518 0.416003680769894 0.465937991418975 0.464329280289616
"i n  " 0.382258591213815 0.501214776270733 0.430984723130796 0.341896666985006 0.384659547594443 0.400596055967333 0.331652704023925 0.430992642062552 0.383661905324047 0.382258591213815 0.501214776270733 0.430984723130796 0.341896666985006 0.384659547594443 0.400596055967333 0.331652704023925 0.430992642062552 0.383661905324047
"d   t" 0.34191974490482 0.346259062996193 0.340554892831031 0.362907076687995 0.392314463964481 0.336732916610222 0.371911124743592 0.382457434623076 0.403336874827844 0.34191974490482 0.346259062996193 0.340554892831031 0.362907076687995 0.392314463964481 0.336732916610222 0.371911124743592 0.382457434623076 0.403336874827844
"  b e" 0.449490001728808 0.346259062996193 0.329010659175742 0.374367300162353 0.325333945726643 0.356085383082074 0.379579395356862 0.370808984837601 0.354149451068351 0.449490001728808 0.346259062996193 0.329010659175742 0.374367300162353 0.325333945726643 0.356085383082074 0.379579395356862 0.370808984837601 0.354149451068351
"  w a" 0.411072052863098 0.420867369387638 0.434832801015893 0.420208194059784 0.281318176598921 0.387049329437037 0.412169545463259 0.403812925896445 0.377759414472908 0.411072052863098 0.420867369387638 0.434832801015893 0.420208194059784 0.281318176598921 0.387049329437037 0.412169545463259 0.403812925896445 0.377759414472908
"  h i" 0.476382565934805 0.309911426549079 0.4271366452457 0.292235698596123 0.489914647682474 0.365761616318 0.435174357303069 0.392164476110971 0.338409475465313 0.476382565934805 0.309911426549079 0.4271366452457 0.292235698596123 0.489914647682474 0.365761616318 0.435174357303069 0.392164476110971 0.338409475465313
"e   a" 0.311185385812251 0.311824460046295 0.321314503405549 0.332346480756375 0.317679029356604 0.348344396493333 0.287560147997623 0.316449552505387 0.326604493763035 0.311185385812251 0.311824460046295 0.321314503405549 0.332346480756375 0.317679029356604 0.348344396493333 0.287560147997623 0.316449552505387 0.326604493763035
"o n  " 0.409151155419812 0.340519962504543 0.315542386577904 0.271225288893133 0.319592758449114 0.251582064134074 0.306730824530798 0.285387019744122 0.271514579152402 0.409151155419812 0.340519962504543 0.315542386577904 0.271225288893133 0.319592758449114 0.251582064134074 0.306730824530798 0.285387019744122 0.271514579152402
"  w h" 0.32463166791525 0.334780862012894 0.327086620233194 0.33998662973928 0.350212423929269 0.330927176668666 0.385330598316815 0.322273777398125 0.310864518159997 0.32463166791525 0.334780862012894 0.327086620233194 0.33998662973928 0.350212423929269 0.330927176668666 0.385330598316815 0.322273777398125 0.310864518159997
"  i  " 0.224745000864404 0.233390086660417 0.217416400507946 0.255944990927323 0.300455467524017 0.286416503783407 0.247301727277956 0.219379137626434 0.352181954117971 0.224745000864404 0.233390086660417 0.217416400507946 0.255944990927323 0.300455467524017 0.286416503783407 0.247301727277956 0.219379137626434 0.352181954117971
"e   s" 0.338077950018249 0.353911196985059 0.430984723130796 0.33998662973928 0.361694798484327 0.390919822731407 0.362325786477005 0.45623094993108 0.389564396175186 0.338077950018249 0.353911196985059 0.430984723130796 0.33998662973928 0.361694798484327 0.390919822731407 0.362325786477005 0.45623094993108 0.389564396175186
"e   w" 0.399546668203385 0.378780632448874 0.359795282256513 0.418298156814058 0.34064377846672 0.379308342848296 0.369994057090275 0.438758275252868 0.369889426671389 0.399546668203385 0.378780632448874 0.359795282256513 0.418298156814058 0.34064377846672 0.379308342848296 0.369994057090275 0.438758275252868 0.369889426671389
"h a t" 0.282371924162969 0.296520192068563 0.265517374071651 0.330436443510648 0.346384965744249 0.298027983666518 0.346989245250465 0.300918286124755 0.293157045606579 0.282371924162969 0.296520192068563 0.265517374071651 0.330436443510648 0.346384965744249 0.298027983666518 0.346989245250465 0.300918286124755 0.293157045606579
"e n  " 0.316948078142108 0.315650527040728 0.344402970716127 0.320886257282017 0.273663260228882 0.330927176668666 0.33548683933056 0.35333631015939 0.202652185889112 0.316948078142108 0.315650527040728 0.344402970716127 0.320886257282017 0.273663260228882 0.330927176668666 0.33548683933056 0.35333631015939 0.202652185889112
"  s h" 0.336157052574963 0.357737263979492 0.386731827452188 0.544360615031993 0.281318176598921 0.418013275792 0.492686386902594 0.629016288415617 0.50761421319797 0.336157052574963 0.357737263979492 0.386731827452188 0.544360615031993 0.281318176598921 0.418013275792 0.492686386902594 0.629016288415617 0.50761421319797
"n   t" 0.280451026719683 0.325215694526811 0.284757763497133 0.234934581224334 0.277490718413901 0.245776324192518 0.249218794931273 0.295094061232018 0.251839609648605 0.280451026719683 0.325215694526811 0.284757763497133 0.234934581224334 0.277490718413901 0.245776324192518 0.249218794931273 0.295094061232018 0.251839609648605
"  n o" 0.409151155419812 0.34817209649341 0.354023165428868 0.45840893897431 0.390400734871972 0.485746908443481 0.440925560263022 0.407695742491603 0.485971746743793 0.409151155419812 0.34817209649341 0.354023165428868 0.45840893897431 0.390400734871972 0.485746908443481 0.440925560263022 0.407695742491603 0.485971746743793
"t   t" 0.326552565358535 0.325215694526811 0.30977026975026 0.286505586858944 0.355953611206798 0.315445203491185 0.283726012690988 0.335863635481178 0.367921929721009 0.326552565358535 0.325215694526811 0.30977026975026 0.286505586858944 0.355953611206798 0.315445203491185 0.283726012690988 0.335863635481178 0.367921929721009
"t h a" 0.213219616204691 0.223824919174335 0.252049101473814 0.282685512367491 0.260267156581314 0.239970584250963 0.251135862584591 0.279562794851385 0.251839609648605 0.213219616204691 0.223824919174335 0.252049101473814 0.282685512367491 0.260267156581314 0.239970584250963 0.251135862584591 0.279562794851385 0.251839609648605
"  w i" 0.224745000864404 0.244868287643717 0.200100050025012 0.219654283258524 0.231561220193669 0.288351750430592 0.208960374211606 0.242676037197383 0.259709597450124 0.224745000864404 0.244868287643717 0.200100050025012 0.219654283258524 0.231561220193669 0.288351750430592 0.208960374211606 0.242676037197383 0.259709597450124
"  c o" 0.226665898307689 0.223824919174335 0.221264478393043 0.284595549613217 0.28705936387645 0.247711570839704 0.266472403811131 0.283445611446543 0.28725455475544 0.226665898307689 0.223824919174335 0.221264478393043 0.284595549613217 0.28705936387645 0.247711570839704 0.266472403811131 0.283445611446543 0.28725455475544
"  y o" 0.30734359092568 0.344346029498977 0.284757763497133 0.357176964950817 0.239216136563708 0.298027983666518 0.348906312903782 0.258207303578015 0.308897021209617 0.30734359092568 0.344346029498977 0.284757763497133 0.357176964950817 0.239216136563708 0.298027983666518 0.348906312903782 0.258207303578015 0.308897021209617
"l y  " 0.280451026719683 0.256346488627016 0.246276984646169 0.357176964950817 0.28514563478394 0.267064037311555 0.256887065544543 0.244617445494962 0.277417070003541 0.280451026719683 0.256346488627016 0.246276984646169 0.357176964950817 0.28514563478394 0.267064037311555 0.256887065544543 0.244617445494962 0.277417070003541
"l l  " 0.259321154843543 0.304172326057429 0.286681802439681 0.276955400630312 0.332988862096682 0.350279643140518 0.2741406744244 0.316449552505387 0.28725455475544 0.259321154843543 0.304172326057429 0.286681802439681 0.276955400630312 0.332988862096682 0.350279643140518 0.2741406744244 0.316449552505387 0.28725455475544
"y o u" 0.305422693482395 0.344346029498977 0.284757763497133 0.357176964950817 0.239216136563708 0.298027983666518 0.348906312903782 0.258207303578015 0.308897021209617 0.305422693482395 0.344346029498977 0.284757763497133 0.357176964950817 0.239216136563708 0.298027983666518 0.348906312903782 0.258207303578015 0.308897021209617
"h i s" 0.384179488657101 0.24869435463815 0.317466425520453 0.212014134275618 0.407624296704559 0.298027983666518 0.354657515863735 0.333922227183599 0.263644591350883 0.384179488657101 0.24869435463815 0.317466425520453 0.212014134275618 0.407624296704559 0.298027983666518 0.354657515863735 0.333922227183599 0.263644591350883
"s   a" 0.253558462513686 0.296520192068563 0.250125062531266 0.27313532613886 0.262180885673824 0.26125829737 0.247301727277956 0.258207303578015 0.277417070003541 0.253558462513686 0.296520192068563 0.250125062531266 0.27313532613886 0.262180885673824 0.26125829737 0.247301727277956 0.258207303578015 0.277417070003541
"e   h" 0.376495898883959 0.269737723107532 0.409820294762766 0.317066182790564 0.294714280246488 0.354150136434889 0.352740448210417 0.361101943349706 0.328571990713414 0.376495898883959 0.269737723107532 0.409820294762766 0.317066182790564 0.294714280246488 0.354150136434889 0.352740448210417 0.361101943349706 0.328571990713414
"m e  " 0.222824103421118 0.225737952671551 0.244352945703621 0.23684461847006 0.231561220193669 0.238035337603778 0.293311350957575 0.279562794851385 0.299059536457718 0.222824103421118 0.225737952671551 0.244352945703621 0.23684461847006 0.231561220193669 0.238035337603778 0.293311350957575 0.279562794851385 0.299059536457718
"o r  " 0.217061411091262 0.250607388135366 0.23473275099088 0.250214879190144 0.248784782026256 0.179977938188222 0.28180894503767 0.223261954221592 0.238067130995947 0.217061411091262 0.250607388135366 0.23473275099088 0.250214879190144 0.248784782026256 0.179977938188222 0.28180894503767 0.223261954221592 0.238067130995947
"e r e" 0.240112180410688 0.327128728024028 0.359795282256513 0.257855028173049 0.250698511118766 0.276740270547481 0.293311350957575 0.258207303578015 0.238067130995947 0.240112180410688 0.327128728024028 0.359795282256513 0.257855028173049 0.250698511118766 0.276740270547481 0.293311350957575 0.258207303578015 0.238067130995947
"w a s" 0.263162949730114 0.221911885677118 0.257821218301458 0.292235698596123 0.174149347418379 0.239970584250963 0.28180894503767 0.262090120173174 0.224294652343289 0.263162949730114 0.221911885677118 0.257821218301458 0.292235698596123 0.174149347418379 0.239970584250963 0.28180894503767 0.262090120173174 0.224294652343289
"  i t" 0.257400257400257 0.279302890593614 0.236656789933428 0.297965810333301 0.375090902131894 0.290286997077778 0.2741406744244 0.281504203148964 0.36201943886987 0.257400257400257 0.279302890593614 0.236656789933428 0.297965810333301 0.375090902131894 0.290286997077778 0.2741406744244 0.281504203148964 0.36201943886987
"i t  " 0.236270385524117 0.241042220649284 0.203948127910109 0.265495177155955 0.308110383894056 0.270934530605926 0.254969997891226 0.271797161661069 0.326604493763035 0.236270385524117 0.241042220649284 0.203948127910109 0.265495177155955 0.308110383894056 0.270934530605926 0.254969997891226 0.271797161661069 0.326604493763035
"d   a" 0.255479359956972 0.258259522124232 0.292453919267326 0.269315251647407 0.273663260228882 0.298027983666518 0.262638268504496 0.231027587411909 0.265612088301263 0.255479359956972 0.258259522124232 0.292453919267326 0.269315251647407 0.273663260228882 0.298027983666518 0.262638268504496 0.231027587411909 0.265612088301263
"u t  " 0.265083847173399 0.296520192068563 0.261669296186555 0.313246108299112 0.231561220193669 0.299963230313703 0.233882253704733 0.273738569958648 0.316767009011136 0.265083847173399 0.296520192068563 0.261669296186555 0.313246108299112 0.231561220193669 0.299963230313703 0.233882253704733 0.273738569958648 0.316767009011136
"f o r" 0.195931539215121 0.271650756604748 0.275137568784392 0.242574730207239 0.256439698396295 0.210941884543185 0.293311350957575 0.244617445494962 0.267579585251643 0.195931539215121 0.271650756604748 0.275137568784392 0.242574730207239 0.256439698396295 0.210941884543185 0.293311350957575 0.244617445494962 0.267579585251643
"e s  " 0.278530129276398 0.29843322556578 0.296301997152422 0.208194059784166 0.275576989321392 0.305768970255259 0.187872630025114 0.194140829757906 0.236099634045567 0.278530129276398 0.29843322556578 0.296301997152422 0.208194059784166 0.275576989321392 0.305768970255259 0.187872630025114 0.194140829757906 0.236099634045567
"  f o" 0.182485257112123 0.256346488627016 0.265517374071651 0.215834208767071 0.241129865656218 0.201265651307259 0.279891877384353 0.221320545924013 0.267579585251643 0.182485257112123 0.256346488627016 0.265517374071651 0.215834208767071 0.241129865656218 0.201265651307259 0.279891877384353 0.221320545924013 0.267579585251643
"t h  " 0.205536026431549 0.214259751688252 0.196251972139916 0.181453538343998 0.22964749110116 0.189654171424148 0.214711577171558 0.219379137626434 0.200684688938732 0.205536026431549 0.214259751688252 0.196251972139916 0.181453538343998 0.22964749110116 0.189654171424148 0.214711577171558 0.219379137626434 0.200684688938732
"s   t" 0.188247949441979 0.223824919174335 0.225112556278139 0.192913761818355 0.210510200176063 0.176107444893852 0.176370224105209 0.188316604865169 0.198717191988352 0.188247949441979 0.223824919174335 0.225112556278139 0.192913761818355 0.210510200176063 0.176107444893852 0.176370224105209 0.188316604865169 0.198717191988352
"a d  " 0.349603334677962 0.273563790101965 0.305922191865163 0.267405214401681 0.231561220193669 0.309639463549629 0.295228418610893 0.31062532761265 0.232164640144808 0.349603334677962 0.273563790101965 0.305922191865163 0.267405214401681 0.231561220193669 0.309639463549629 0.295228418610893 0.31062532761265 0.232164640144808
"l d  " 0.213219616204691 0.197042450213303 0.205872166852657 0.263585139910228 0.241129865656218 0.232229597662222 0.270306539117765 0.267914345065911 0.293157045606579 0.213219616204691 0.197042450213303 0.205872166852657 0.263585139910228 0.241129865656218 0.232229597662222 0.270306539117765 0.267914345065911 0.293157045606579
"e   o" 0.19208974432855 0.212346718191036 0.202024088967561 0.213924171521345 0.210510200176063 0.172236951599481 0.189789697678431 0.201906462948223 0.243969621847086 0.19208974432855 0.212346718191036 0.202024088967561 0.213924171521345 0.210510200176063 0.172236951599481 0.189789697678431 0.201906462948223 0.243969621847086
"a n  " 0.224745000864404 0.275476823599181 0.178935621656982 0.208194059784166 0.185631721973437 0.187718924776963 0.216628644824876 0.203847871245802 0.232164640144808 0.224745000864404 0.275476823599181 0.178935621656982 0.208194059784166 0.185631721973437 0.187718924776963 0.216628644824876 0.203847871245802 0.232164640144808
"s h e" 0.251637565070401 0.258259522124232 0.28860584138223 0.445038678254226 0.189459180158457 0.344473903198963 0.398750071890037 0.549418548214875 0.407271868728603 0.251637565070401 0.258259522124232 0.28860584138223 0.445038678254226 0.189459180158457 0.344473903198963 0.398750071890037 0.549418548214875 0.407271868728603
"  m a" 0.19208974432855 0.141564478794024 0.125062531265633 0.158533091395282 0.158839514678302 0.228359104367852 0.174453156451891 0.133957172532955 0.155432259079998 0.19208974432855 0.141564478794024 0.125062531265633 0.158533091395282 0.158839514678302 0.228359104367852 0.174453156451891 0.133957172532955 0.155432259079998
"e   i" 0.23050769319426 0.212346718191036 0.190479855312272 0.210104097029892 0.218165116546102 0.216747624484741 0.180204359411844 0.201906462948223 0.236099634045567 0.23050769319426 0.212346718191036 0.190479855312272 0.210104097029892 0.218165116546102 0.216747624484741 0.180204359411844 0.201906462948223 0.236099634045567
"  o n" 0.305422693482395 0.241042220649284 0.225112556278139 0.25212491643587 0.212423929268573 0.276740270547481 0.212794509518241 0.217437729328855 0.253807106598985 0.305422693482395 0.241042220649284 0.225112556278139 0.25212491643587 0.212423929268573 0.276740270547481 0.212794509518241 0.217437729328855 0.253807106598985
"v e  " 0.26892564205997 0.219998852179902 0.194327933197368 0.255944990927323 0.174149347418379 0.224488611073481 0.233882253704733 0.26985575336349 0.230197143194428 0.26892564205997 0.219998852179902 0.194327933197368 0.255944990927323 0.174149347418379 0.224488611073481 0.233882253704733 0.26985575336349 0.230197143194428
"s t  " 0.24779577018383 0.283128957588047 0.240504867818525 0.225384394995702 0.197114096528495 0.181913184835407 0.216628644824876 0.277621386553806 0.28528705780506 0.24779577018383 0.283128957588047 0.240504867818525 0.225384394995702 0.197114096528495 0.181913184835407 0.216628644824876 0.277621386553806 0.28528705780506
"d   h" 0.284292821606254 0.181738182235571 0.290529880324778 0.248304841944418 0.254525969303785 0.296092737019333 0.293311350957575 0.246558853792541 0.208554676740251 0.284292821606254 0.181738182235571 0.290529880324778 0.248304841944418 0.254525969303785 0.296092737019333 0.293311350957575 0.246558853792541 0.208554676740251
"e n t" 0.159434487792697 0.139651445296807 0.155847154346404 0.189093687326903 0.183717992880928 0.166431211657926 0.174453156451891 0.132015764235376 0.151497265179239 0.159434487792697 0.139651445296807 0.155847154346404 0.189093687326903 0.183717992880928 0.166431211657926 0.174453156451891 0.132015764235376 0.151497265179239
"t   a" 0.197852436658407 0.23721615365485 0.188555816369723 0.181453538343998 0.223906303823631 0.226423857720667 0.210877441864923 0.219379137626434 0.238067130995947 0.197852436658407 0.23721615365485 0.188555816369723 0.181453538343998 0.223906303823631 0.226423857720667 0.210877441864923 0.219379137626434 0.238067130995947
"  s o" 0.220903205977833 0.233390086660417 0.286681802439681 0.196733836309808 0.221992574731121 0.251582064134074 0.243467591971321 0.254324486982857 0.208554676740251 0.220903205977833 0.233390086660417 0.286681802439681 0.196733836309808 0.221992574731121 0.251582064134074 0.243467591971321 0.254324486982857 0.208554676740251
"o u  " 0.151750898019555 0.250607388135366 0.182783699542079 0.238754655715786 0.149270869215754 0.230294351015037 0.251135862584591 0.172785338484537 0.251839609648605 0.151750898019555 0.250607388135366 0.182783699542079 0.238754655715786 0.149270869215754 0.230294351015037 0.251135862584591 0.172785338484537 0.251839609648605
"  s a" 0.159434487792697 0.175999081743921 0.1596952322315 0.187183650081177 0.210510200176063 0.228359104367852 0.199375035945018 0.141722805723272 0.182977216385315 0.159434487792697 0.175999081743921 0.1596952322315 0.187183650081177 0.210510200176063 0.228359104367852 0.199375035945018 0.141722805723272 0.182977216385315
"v e r" 0.222824103421118 0.204694584202169 0.200100050025012 0.181453538343998 0.204769012898534 0.195459911365704 0.187872630025114 0.215496321031276 0.212489670641011 0.222824103421118 0.204694584202169 0.200100050025012 0.181453538343998 0.204769012898534 0.195459911365704 0.187872630025114 0.215496321031276 0.212489670641011
"  a s" 0.11525384659713 0.154955713274539 0.0808096355870243 0.127972495463662 0.126306120105638 0.15288448512763 0.130360600425589 0.147547030616009 0.121984810923543 0.11525384659713 0.154955713274539 0.0808096355870243 0.127972495463662 0.126306120105638 0.15288448512763 0.130360600425589 0.147547030616009 0.121984810923543
"l e  " 0.23050769319426 0.154955713274539 0.244352945703621 0.269315251647407 0.191372909250966 0.350279643140518 0.180204359411844 0.172785338484537 0.1455947743281 0.23050769319426 0.154955713274539 0.244352945703621 0.269315251647407 0.191372909250966 0.350279643140518 0.180204359411844 0.172785338484537 0.1455947743281
"i t h" 0.151750898019555 0.197042450213303 0.157771193288952 0.15471301690383 0.183717992880928 0.178042691541037 0.168701953491939 0.166961113591799 0.179042222484555 0.151750898019555 0.197042450213303 0.157771193288952 0.15471301690383 0.183717992880928 0.178042691541037 0.168701953491939 0.166961113591799 0.179042222484555
"t   i" 0.161355385235982 0.19895548371052 0.140454842806018 0.175723426606819 0.22773376200865 0.247711570839704 0.180204359411844 0.182492379972432 0.224294652343289 0.161355385235982 0.19895548371052 0.140454842806018 0.175723426606819 0.22773376200865 0.247711570839704 0.180204359411844 0.182492379972432 0.224294652343289
"  r e" 0.190168846885265 0.197042450213303 0.155847154346404 0.162353165886735 0.17032188923336 0.166431211657926 0.166784885838621 0.174726746782116 0.151497265179239 0.190168846885265 0.197042450213303 0.155847154346404 0.162353165886735 0.17032188923336 0.166431211657926 0.166784885838621 0.174726746782116 0.151497265179239
"  w e" 0.236270385524117 0.206607617699386 0.188555816369723 0.213924171521345 0.231561220193669 0.21287713119037 0.151448344612081 0.166961113591799 0.200684688938732 0.236270385524117 0.206607617699386 0.188555816369723 0.213924171521345 0.231561220193669 0.21287713119037 0.151448344612081 0.166961113591799 0.200684688938732
"t e r" 0.149830000576269 0.164520880760622 0.136606764920922 0.171903352115366 0.166494431048341 0.189654171424148 0.149531276958764 0.135898580830534 0.139692283476961 0.149830000576269 0.164520880760622 0.136606764920922 0.171903352115366 0.166494431048341 0.189654171424148 0.149531276958764 0.135898580830534 0.139692283476961
"t h i" 0.288134616492825 0.256346488627016 0.19240389425482 0.246394804698692 0.319592758449114 0.243841077545333 0.249218794931273 0.219379137626434 0.275449573053162 0.288134616492825 0.256346488627016 0.19240389425482 0.246394804698692 0.319592758449114 0.243841077545333 0.249218794931273 0.219379137626434 0.275449573053162
