Source,Target,Weight,Type
Szentpeteri-Judit_level-19,Szentpeteri-Judit_level-17,2,undirected
Szentpeteri-Judit_level-19,Szentpeteri-Judit_level-20,6,undirected
Szentpeteri-Judit_level-19,Szentpeteri-Judit_level-7,4,undirected
Szentpeteri-Judit_level-2,Szentpeteri-Judit_level-1,3,undirected
Szentpeteri-Judit_level-2,Szentpeteri-Judit_level-10,4,undirected
Szentpeteri-Judit_level-2,Szentpeteri-Judit_level-20,2,undirected
Szentpeteri-Judit_level-2,Szentpeteri-Judit_level-3,1,undirected
Szentpeteri-Judit_level-2,Szentpeteri-Judit_level-7,1,undirected
Szentpeteri-Judit_level-20,Szentpeteri-Judit_level-1,2,undirected
Szentpeteri-Judit_level-20,Szentpeteri-Judit_level-10,3,undirected
Szentpeteri-Judit_level-20,Szentpeteri-Judit_level-12,3,undirected
Szentpeteri-Judit_level-20,Szentpeteri-Judit_level-15,5,undirected
Szentpeteri-Judit_level-20,Szentpeteri-Judit_level-19,6,undirected
Szentpeteri-Judit_level-20,Szentpeteri-Judit_level-2,2,undirected
Szentpeteri-Judit_level-20,Szentpeteri-Judit_level-7,3,undirected
Szentpeteri-Judit_level-3,Szentpeteri-Judit_level-10,2,undirected
Szentpeteri-Judit_level-3,Szentpeteri-Judit_level-2,1,undirected
Szentpeteri-Judit_level-3,Szentpeteri-Judit_level-7,3,undirected
Szentpeteri-Judit_level-6,Szentpeteri-Judit_level-7,4,undirected
Szentpeteri-Judit_level-6,Szentpeteri-Judit_level-8,2,undirected
Szentpeteri-Judit_level-6,Szentpeteri-Judit_level-9,1,undirected
Szentpeteri-Judit_level-7,Szentpeteri-Judit_level-10,2,undirected
Szentpeteri-Judit_level-7,Szentpeteri-Judit_level-13,2,undirected
Szentpeteri-Judit_level-7,Szentpeteri-Judit_level-15,2,undirected
Szentpeteri-Judit_level-7,Szentpeteri-Judit_level-16,1,undirected
Szentpeteri-Judit_level-7,Szentpeteri-Judit_level-18,1,undirected
Szentpeteri-Judit_level-7,Szentpeteri-Judit_level-19,4,undirected
Szentpeteri-Judit_level-7,Szentpeteri-Judit_level-2,1,undirected
Szentpeteri-Judit_level-7,Szentpeteri-Judit_level-20,3,undirected
Szentpeteri-Judit_level-7,Szentpeteri-Judit_level-3,3,undirected
Szentpeteri-Judit_level-7,Szentpeteri-Judit_level-6,4,undirected
Szentpeteri-Judit_level-8,Szentpeteri-Judit_level-11,3,undirected
Szentpeteri-Judit_level-8,Szentpeteri-Judit_level-13,1,undirected
Szentpeteri-Judit_level-8,Szentpeteri-Judit_level-16,4,undirected
Szentpeteri-Judit_level-8,Szentpeteri-Judit_level-6,2,undirected
Szentpeteri-Judit_level-8,Szentpeteri-Judit_level-9,5,undirected
Szentpeteri-Judit_level-9,Szentpeteri-Judit_level-11,4,undirected
Szentpeteri-Judit_level-9,Szentpeteri-Judit_level-12,1,undirected
Szentpeteri-Judit_level-9,Szentpeteri-Judit_level-16,6,undirected
Szentpeteri-Judit_level-9,Szentpeteri-Judit_level-18,2,undirected
Szentpeteri-Judit_level-9,Szentpeteri-Judit_level-6,1,undirected
Szentpeteri-Judit_level-9,Szentpeteri-Judit_level-8,5,undirected
Szentpeteri-Katalin_level-1,Raday-II-Gedeon_level-11,3,undirected
Szentpeteri-Katalin_level-1,Szentpeteri-Erzsebet_level-13,1,undirected
Szentpeteri-Katalin_level-1,Szentpeteri-Erzsebet_level-2,2,undirected
Szentpeteri-Katalin_level-1,Szentpeteri-Katalin_level-20,1,undirected
Szentpeteri-Katalin_level-10,Szentpeteri-Katalin_level-19,1,undirected
Szentpeteri-Katalin_level-10,Szentpeteri-Katalin_level-2,2,undirected
Szentpeteri-Katalin_level-10,Szentpeteri-Katalin_level-6,5,undirected
Szentpeteri-Katalin_level-10,Szentpeteri-Katalin_level-7,3,undirected
Szentpeteri-Katalin_level-10,Szentpeteri-Katalin_level-9,6,undirected
Szentpeteri-Katalin_level-11,Szentpeteri-Erzsebet_level-13,2,undirected
Szentpeteri-Katalin_level-11,Szentpeteri-Erzsebet_level-2,1,undirected
Szentpeteri-Katalin_level-11,Szentpeteri-Katalin_level-12,3,undirected
Szentpeteri-Katalin_level-12,Szentpeteri-Katalin_level-11,3,undirected
Szentpeteri-Katalin_level-12,Szentpeteri-Katalin_level-15,2,undirected
Szentpeteri-Katalin_level-12,Szentpeteri-Katalin_level-16,1,undirected
Szentpeteri-Katalin_level-12,Szentpeteri-Katalin_level-20,3,undirected
Szentpeteri-Katalin_level-13,Szentpeteri-Erzsebet_level-7,2,undirected
Szentpeteri-Katalin_level-13,Szentpeteri-Katalin_level-15,3,undirected
Szentpeteri-Katalin_level-13,Szentpeteri-Katalin_level-16,2,undirected
Szentpeteri-Katalin_level-13,Szentpeteri-Katalin_level-17,6,undirected
Szentpeteri-Katalin_level-14,Szentpeteri-Erzsebet_level-13,2,undirected
Szentpeteri-Katalin_level-14,Szentpeteri-Erzsebet_level-2,3,undirected
Szentpeteri-Katalin_level-14,Szentpeteri-Katalin_level-17,1,undirected
Szentpeteri-Katalin_level-14,Szentpeteri-Katalin_level-20,4,undirected
Szentpeteri-Katalin_level-15,Szentpeteri-Katalin_level-12,2,undirected
Szentpeteri-Katalin_level-15,Szentpeteri-Katalin_level-13,3,undirected
Szentpeteri-Katalin_level-15,Szentpeteri-Katalin_level-16,2,undirected
Szentpeteri-Katalin_level-15,Szentpeteri-Katalin_level-17,1,undirected
Szentpeteri-Katalin_level-15,Szentpeteri-Katalin_level-7,1,undirected
Szentpeteri-Katalin_level-16,Szentpeteri-Erzsebet_level-18,3,undirected
Szentpeteri-Katalin_level-16,Szentpeteri-Erzsebet_level-8,2,undirected
Szentpeteri-Katalin_level-16,Szentpeteri-Katalin_level-12,1,undirected
Szentpeteri-Katalin_level-16,Szentpeteri-Katalin_level-13,2,undirected
Szentpeteri-Katalin_level-16,Szentpeteri-Katalin_level-15,2,undirected
Szentpeteri-Katalin_level-17,Szentpeteri-Erzsebet_level-2,2,undirected
Szentpeteri-Katalin_level-17,Szentpeteri-Katalin_level-13,6,undirected
Szentpeteri-Katalin_level-17,Szentpeteri-Katalin_level-14,1,undirected
Szentpeteri-Katalin_level-17,Szentpeteri-Katalin_level-15,1,undirected
Szentpeteri-Katalin_level-18,Berzsenyi-Daniel_level-11,2,undirected
Szentpeteri-Katalin_level-18,Berzsenyi-Daniel_level-17,1,undirected
Szentpeteri-Katalin_level-18,Szentmiklossy-Alajos_level-3,3,undirected
Szentpeteri-Katalin_level-19,Szentpeteri-Erzsebet_level-13,2,undirected
Szentpeteri-Katalin_level-19,Szentpeteri-Erzsebet_level-6,3,undirected
Szentpeteri-Katalin_level-19,Szentpeteri-Erzsebet_level-8,1,undirected
Szentpeteri-Katalin_level-19,Szentpeteri-Katalin_level-10,1,undirected
Szentpeteri-Katalin_level-19,Szentpeteri-Katalin_level-6,1,undirected
Szentpeteri-Katalin_level-19,Szentpeteri-Katalin_level-9,1,undirected
Szentpeteri-Katalin_level-2,Szentpeteri-Erzsebet_level-13,1,undirected
Szentpeteri-Katalin_level-2,Szentpeteri-Katalin_level-10,2,undirected
Szentpeteri-Katalin_level-2,Szentpeteri-Katalin_level-6,3,undirected
Szentpeteri-Katalin_level-2,Szentpeteri-Katalin_level-8,1,undirected
Szentpeteri-Katalin_level-20,Raday-II-Gedeon_level-11,2,undirected
Szentpeteri-Katalin_level-20,Szentpeteri-Katalin_level-1,1,undirected
Szentpeteri-Katalin_level-20,Szentpeteri-Katalin_level-12,3,undirected
Szentpeteri-Katalin_level-20,Szentpeteri-Katalin_level-14,4,undirected
Szentpeteri-Katalin_level-3,Szentpeteri-Erzsebet_level-1,1,undirected
Szentpeteri-Katalin_level-3,Szentpeteri-Erzsebet_level-15,3,undirected
Szentpeteri-Katalin_level-3,Szentpeteri-Erzsebet_level-3,2,undirected
Szentpeteri-Katalin_level-6,Szentpeteri-Katalin_level-10,5,undirected
Szentpeteri-Katalin_level-6,Szentpeteri-Katalin_level-19,1,undirected
Szentpeteri-Katalin_level-6,Szentpeteri-Katalin_level-2,3,undirected
Szentpeteri-Katalin_level-6,Szentpeteri-Katalin_level-9,4,undirected
Szentpeteri-Katalin_level-7,Szentpeteri-Katalin_level-10,3,undirected
Szentpeteri-Katalin_level-7,Szentpeteri-Katalin_level-15,1,undirected
Szentpeteri-Katalin_level-7,Szentpeteri-Katalin_level-9,2,undirected
Szentpeteri-Katalin_level-8,Szentpeteri-Judit_level-11,3,undirected
Szentpeteri-Katalin_level-8,Szentpeteri-Judit_level-14,2,undirected
Szentpeteri-Katalin_level-8,Szentpeteri-Katalin_level-2,1,undirected
Szentpeteri-Katalin_level-9,Szentpeteri-Katalin_level-10,6,undirected
Szentpeteri-Katalin_level-9,Szentpeteri-Katalin_level-19,1,undirected
Szentpeteri-Katalin_level-9,Szentpeteri-Katalin_level-6,4,undirected
Szentpeteri-Katalin_level-9,Szentpeteri-Katalin_level-7,2,undirected
