Source,Target,Weight,Type
Zrinyi-Miklos_Obsidionis-Szigethianc-12.txt-jav,Zrinyi-Miklos_Orfeus-es-Euridice.txt-jav,16,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-13.txt-jav,Balassi-Balint_Beteges-lelkem.txt-jav,1,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-13.txt-jav,Zrinyi-Miklos_Arianna-sirasa.txt-jav,3,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-13.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-1.txt-jav,1,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-13.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-11.txt-jav,42,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-13.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-12.txt-jav,4,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-13.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-3.txt-jav,8,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-13.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-5.txt-jav,9,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-13.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-6.txt-jav,2,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-13.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-8.txt-jav,1,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-13.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-9.txt-jav,23,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-14.txt-jav,Zrinyi-Miklos_Arianna-sirasa.txt-jav,29,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-14.txt-jav,Zrinyi-Miklos_Fantasia-poetica.txt-jav,2,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-14.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-10.txt-jav,25,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-14.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-15.txt-jav,56,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-14.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-2.txt-jav,2,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-14.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-4.txt-jav,1,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-14.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-6.txt-jav,5,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-14.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-7.txt-jav,7,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-14.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-9.txt-jav,42,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-15.txt-jav,Zrinyi-Miklos_Arianna-sirasa.txt-jav,9,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-15.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-10.txt-jav,11,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-15.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-12.txt-jav,2,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-15.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-14.txt-jav,56,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-15.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-2.txt-jav,18,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-15.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-4.txt-jav,12,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-15.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-5.txt-jav,1,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-15.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-6.txt-jav,7,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-15.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-7.txt-jav,1,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-15.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-9.txt-jav,9,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-2.txt-jav,Gergei-Albert_Argirus-historiaja-2.txt-jav,2,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-2.txt-jav,Zrinyi-Miklos_Arianna-sirasa.txt-jav,2,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-2.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-1.txt-jav,24,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-2.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-11.txt-jav,3,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-2.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-14.txt-jav,2,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-2.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-15.txt-jav,18,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-2.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-3.txt-jav,11,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-2.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-4.txt-jav,1,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-2.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-5.txt-jav,44,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-2.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-6.txt-jav,23,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-2.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-8.txt-jav,2,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-2.txt-jav,Zrinyi-Miklos_Orfeus-es-Euridice.txt-jav,1,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-3.txt-jav,Zrinyi-Miklos_Fantasia-poetica.txt-jav,17,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-3.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-1.txt-jav,7,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-3.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-11.txt-jav,7,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-3.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-12.txt-jav,4,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-3.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-13.txt-jav,8,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-3.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-2.txt-jav,11,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-3.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-4.txt-jav,22,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-3.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-6.txt-jav,27,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-3.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-7.txt-jav,1,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-3.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-9.txt-jav,30,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-3.txt-jav,Zrinyi-Miklos_Orfeus-es-Euridice.txt-jav,1,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-4.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-1.txt-jav,37,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-4.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-11.txt-jav,40,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-4.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-12.txt-jav,2,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-4.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-14.txt-jav,1,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-4.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-15.txt-jav,12,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-4.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-2.txt-jav,1,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-4.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-3.txt-jav,22,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-4.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-5.txt-jav,4,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-4.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-6.txt-jav,5,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-4.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-7.txt-jav,3,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-4.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-9.txt-jav,25,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-5.txt-jav,Gergei-Albert_Argirus-historiaja-2.txt-jav,1,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-5.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-1.txt-jav,17,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-5.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-12.txt-jav,2,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-5.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-13.txt-jav,9,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-5.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-15.txt-jav,1,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-5.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-2.txt-jav,44,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-5.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-4.txt-jav,4,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-5.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-7.txt-jav,1,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-5.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-8.txt-jav,48,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-5.txt-jav,Zrinyi-Miklos_Orfeus-es-Euridice.txt-jav,1,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-6.txt-jav,Zrinyi-Miklos_Arianna-sirasa.txt-jav,1,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-6.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-1.txt-jav,3,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-6.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-11.txt-jav,7,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-6.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-12.txt-jav,1,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-6.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-13.txt-jav,2,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-6.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-14.txt-jav,5,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-6.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-15.txt-jav,7,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-6.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-2.txt-jav,23,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-6.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-3.txt-jav,27,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-6.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-4.txt-jav,5,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-6.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-7.txt-jav,59,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-6.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-9.txt-jav,1,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-7.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-10.txt-jav,32,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-7.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-11.txt-jav,7,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-7.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-14.txt-jav,7,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-7.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-15.txt-jav,1,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-7.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-3.txt-jav,1,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-7.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-4.txt-jav,3,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-7.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-5.txt-jav,1,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-7.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-6.txt-jav,59,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-7.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-9.txt-jav,13,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-8.txt-jav,Balassi-Balint_Beteges-lelkem.txt-jav,2,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-8.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-10.txt-jav,1,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-8.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-12.txt-jav,46,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-8.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-13.txt-jav,1,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-8.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-2.txt-jav,2,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-8.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-5.txt-jav,48,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-8.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-9.txt-jav,8,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-8.txt-jav,Zrinyi-Miklos_Orfeus-es-Euridice.txt-jav,8,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-9.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-1.txt-jav,12,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-9.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-11.txt-jav,4,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-9.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-12.txt-jav,15,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-9.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-13.txt-jav,23,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-9.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-14.txt-jav,42,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-9.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-15.txt-jav,9,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-9.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-3.txt-jav,30,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-9.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-4.txt-jav,25,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-9.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-6.txt-jav,1,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-9.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-7.txt-jav,13,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-9.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-8.txt-jav,8,undirected
Zrinyi-Miklos_Orfeus-es-Euridice.txt-jav,Gergei-Albert_Argirus-historiaja-1.txt-jav,2,undirected
Zrinyi-Miklos_Orfeus-es-Euridice.txt-jav,Zrinyi-Miklos_Arianna-sirasa.txt-jav,14,undirected
Zrinyi-Miklos_Orfeus-es-Euridice.txt-jav,Zrinyi-Miklos_Fantasia-poetica.txt-jav,43,undirected
Zrinyi-Miklos_Orfeus-es-Euridice.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-1.txt-jav,1,undirected
Zrinyi-Miklos_Orfeus-es-Euridice.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-12.txt-jav,16,undirected
Zrinyi-Miklos_Orfeus-es-Euridice.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-2.txt-jav,1,undirected
Zrinyi-Miklos_Orfeus-es-Euridice.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-3.txt-jav,1,undirected
Zrinyi-Miklos_Orfeus-es-Euridice.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-5.txt-jav,1,undirected
Zrinyi-Miklos_Orfeus-es-Euridice.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-8.txt-jav,8,undirected
